run_name,generation,best_fitness,mean_fitness,best_T_total,best_D_max,best_penalty,name,desc,pop_size,n_generations,mutation_rate,crossover_rate,elitism_k,selection_method,crossover_method,tournament_k,W1,W2,W3,seed
corrida_02_alta_mutacion,35,0.007843137193387159,0.007020119446927003,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,36,0.007843137193387159,0.0070776562618536515,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,37,0.007843137193387159,0.007135190312436035,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,38,0.007843137193387159,0.007167458048766652,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,39,0.007843137193387159,0.007142731085679843,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,40,0.007843137193387159,0.007081882996584824,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,41,0.007843137193387159,0.0071419291180609325,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,42,0.007843137193387159,0.007125467215213901,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,43,0.007843137193387159,0.007152002969478821,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,44,0.007843137193387159,0.007113652166520959,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,45,0.007843137193387159,0.007047077435079799,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,46,0.007843137193387159,0.007143477779720776,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,47,0.007843137193387159,0.007103841702805111,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,48,0.007843137193387159,0.007088525330505066,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,49,0.007843137193387159,0.0071857072235044644,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,50,0.007843137193387159,0.007184725155766658,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,51,0.007843137193387159,0.007101259890320499,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
corrida_02_alta_mutacion,52,0.007843137193387159,0.00708116743915647,88,79,0.0,corrida_02_alta_mutacion,"Alta mutación (30%): mayor exploración, posible menor convergencia",80,150,0.3,0.8,5,tournament,single_point,3,1.0,0.5,10.0,42
